player,num_season,tot_pts
Tariq Abdul-Wahad,1,376
Tariq Abdul-Wahad,2,454
Tariq Abdul-Wahad,3,1394
Tariq Abdul-Wahad,4,111
Tariq Abdul-Wahad,5,270
Tariq Abdul-Wahad,6,57
Tate Armstrong,1,284
Tate Armstrong,2,66
Tate George,1,192
Tate George,2,418
Tate George,3,122
Tate George,5,4
Taurean Green,1,54
Taurean Waller-Prince,1,335
Taylor Griffin,1,10
Tayshaun Prince,1,137
Tayshaun Prince,2,841
Tayshaun Prince,3,1206
Tayshaun Prince,4,1156
Tayshaun Prince,5,1171
Tayshaun Prince,6,1080
Tayshaun Prince,7,1163
Tayshaun Prince,8,661
Tayshaun Prince,9,1098
Tayshaun Prince,10,798
Tayshaun Prince,11,1704
Tayshaun Prince,12,454
Tayshaun Prince,13,868
Tayshaun Prince,14,221
Ted Luckenbill,1,135
Ted Luckenbill,2,61
Ted Manakas,1,12
Ted McClain,1,589
Ted McClain,2,606
Ted McClain,3,166
Tellis Frank,1,634
Tellis Frank,2,107
Tellis Frank,3,735
Tellis Frank,5,46
Tellis Frank,7,188
Terence Morris,1,255
Terence Morris,2,182
Terence Morris,5,35
Terence Stansbury,1,526
Terence Stansbury,2,498
Terence Stansbury,3,176
Terrance Roberson,1,0
Terrel Harris,1,80
Terrel Harris,2,30
Terrell Brandon,1,605
Terrell Brandon,2,725
Terrell Brandon,3,606
Terrell Brandon,4,889
Terrell Brandon,5,1449
Terrell Brandon,6,1519
Terrell Brandon,7,841
Terrell Brandon,8,1002
Terrell Brandon,9,1212
Terrell Brandon,10,1250
Terrell Brandon,11,397
Terrence Jones,1,104
Terrence Jones,2,921
Terrence Jones,3,386
Terrence Jones,4,434
Terrence Jones,5,1168
Terrence Rencher,1,212
Terrence Ross,1,467
Terrence Ross,2,879
Terrence Ross,3,807
Terrence Ross,4,720
Terrence Ross,5,1716
Terrence Williams,1,656
Terrence Williams,2,212
Terrence Williams,3,426
Terrence Williams,4,110
Terry Catledge,1,494
Terry Catledge,2,1025
Terry Catledge,3,746
Terry Catledge,4,822
Terry Catledge,5,1435
Terry Catledge,6,745
Terry Catledge,7,1154
Terry Catledge,8,99
Terry Crosby,1,6
Terry Cummings,1,1660
Terry Cummings,2,1854
Terry Cummings,3,1861
Terry Cummings,4,1627
Terry Cummings,5,1707
Terry Cummings,6,1621
Terry Cummings,7,1829
Terry Cummings,8,1818
Terry Cummings,9,1177
Terry Cummings,10,1210
Terry Cummings,11,27
Terry Cummings,12,429
Terry Cummings,13,520
Terry Cummings,14,645
Terry Cummings,15,370
Terry Cummings,16,934
Terry Cummings,17,454
Terry Cummings,18,184
Terry Davis,1,298
Terry Davis,2,300
Terry Davis,3,693
Terry Davis,4,955
Terry Davis,5,56
Terry Davis,6,140
Terry Davis,7,137
Terry Davis,9,323
Terry Davis,10,126
Terry Davis,12,33
Terry Dehere,1,342
Terry Dehere,2,835
Terry Dehere,3,1016
Terry Dehere,4,470
Terry Dehere,5,489
Terry Dehere,6,166
Terry Dischinger,1,1452
Terry Dischinger,2,1662
Terry Dischinger,3,1456
Terry Dischinger,6,1025
Terry Dischinger,7,658
Terry Dischinger,8,858
Terry Dischinger,9,769
Terry Dischinger,10,746
Terry Dischinger,11,386
Terry Dozier,1,22
Terry Driscoll,1,372
Terry Driscoll,2,107
Terry Driscoll,3,646
Terry Driscoll,4,206
Terry Driscoll,5,7
Terry Duerod,1,624
Terry Duerod,2,494
Terry Duerod,3,72
Terry Duerod,4,18
Terry Furlow,1,84
Terry Furlow,2,472
Terry Furlow,3,1878
Terry Furlow,4,2110
Terry Mills,1,630
Terry Mills,2,742
Terry Mills,3,1199
Terry Mills,4,1381
Terry Mills,5,1118
Terry Mills,6,769
Terry Mills,7,857
Terry Mills,8,212
Terry Mills,9,9
Terry Mills,10,548
Terry Mills,11,25
Terry Porter,1,562
Terry Porter,2,1045
Terry Porter,3,1222
Terry Porter,4,1431
Terry Porter,5,1406
Terry Porter,6,1381
Terry Porter,7,1485
Terry Porter,8,1476
Terry Porter,9,1010
Terry Porter,10,312
Terry Porter,11,773
Terry Porter,12,568
Terry Porter,13,777
Terry Porter,14,525
Terry Porter,15,641
Terry Porter,16,573
Terry Porter,17,399
Terry Rozier,1,72
Terry Rozier,2,410
Terry Teagle,1,761
Terry Teagle,2,340
Terry Teagle,3,350
Terry Teagle,4,1165
Terry Teagle,5,922
Terry Teagle,6,594
Terry Teagle,7,1002
Terry Teagle,8,1323
Terry Teagle,9,815
Terry Teagle,10,880
Terry Teagle,11,5
Terry Thomas,1,77
Terry Tyler,1,1056
Terry Tyler,2,1005
Terry Tyler,3,1100
Terry Tyler,4,815
Terry Tyler,5,990
Terry Tyler,6,722
Terry Tyler,7,950
Terry Tyler,8,674
Terry Tyler,9,760
Terry Tyler,10,410
Terry Tyler,11,386
Tex Ritter,1,325
Tex Ritter,2,127
Thabo Sefolosha,1,256
Thabo Sefolosha,2,464
Thabo Sefolosha,3,778
Thabo Sefolosha,4,489
Thabo Sefolosha,5,401
Thabo Sefolosha,6,203
Thabo Sefolosha,7,613
Thabo Sefolosha,8,383
Thabo Sefolosha,9,278
Thabo Sefolosha,10,480
Thabo Sefolosha,11,444
Thaddeus Young,1,610
Thaddeus Young,2,1145
Thaddeus Young,3,926
Thaddeus Young,4,1045
Thaddeus Young,5,808
Thaddeus Young,6,1127
Thaddeus Young,7,1417
Thaddeus Young,8,2142
Thaddeus Young,9,1102
Thaddeus Young,10,814
Thales McReynolds,1,3
Thanasis Antetokounmpo,1,6
Tharon Mayes,1,198
Theo Ratliff,1,341
Theo Ratliff,2,439
Theo Ratliff,3,1618
Theo Ratliff,4,560
Theo Ratliff,5,676
Theo Ratliff,6,621
Theo Ratliff,7,26
Theo Ratliff,8,706
Theo Ratliff,9,1344
Theo Ratliff,10,304
Theo Ratliff,11,270
Theo Ratliff,12,5
Theo Ratliff,13,222
Theo Ratliff,14,89
Theo Ratliff,15,356
Theo Ratliff,16,2
Theron Smith,1,44
Theron Smith,2,105
Thomas Gardner,1,21
Thomas Gardner,2,24
Thomas Hamilton,1,25
Thomas Hamilton,5,82
Thomas Jordan,1,44
Thomas Robinson,1,666
Thomas Robinson,2,339
Thomas Robinson,3,616
Thomas Robinson,4,307
Thomas Robinson,5,241
Thon Maker,1,226
Thurl Bailey,1,692
Thurl Bailey,2,1212
Thurl Bailey,3,1196
Thurl Bailey,4,1116
Thurl Bailey,5,1604
Thurl Bailey,6,1595
Thurl Bailey,7,1162
Thurl Bailey,8,1017
Thurl Bailey,9,1902
Thurl Bailey,10,525
Thurl Bailey,11,583
Thurl Bailey,16,181
Tiago Splitter,1,278
Tiago Splitter,2,549
Tiago Splitter,3,838
Tiago Splitter,4,483
Tiago Splitter,5,428
Tiago Splitter,6,201
Tiago Splitter,7,39
Tibor Pleiss,1,24
Ticky Burden,1,347
Ticky Burden,2,2
Tierre Brown,1,123
Tierre Brown,2,65
Tierre Brown,3,6
Tierre Brown,4,333
Tim Bassett,1,687
Tim Bassett,2,348
Tim Bassett,3,321
Tim Bassett,4,68
Tim Breaux,1,128
Tim Breaux,2,161
Tim Breaux,4,10
Tim Duncan,1,1731
Tim Duncan,2,1084
Tim Duncan,3,1716
Tim Duncan,4,1820
Tim Duncan,5,2089
Tim Duncan,6,1884
Tim Duncan,7,1538
Tim Duncan,8,1342
Tim Duncan,9,1485
Tim Duncan,10,1599
Tim Duncan,11,1508
Tim Duncan,12,1450
Tim Duncan,13,1395
Tim Duncan,14,1022
Tim Duncan,15,895
Tim Duncan,16,1227
Tim Duncan,17,1119
Tim Duncan,18,1070
Tim Duncan,19,522
Tim Frazier,1,114
Tim Frazier,2,522
Tim Frazier,3,464
Tim Hardaway,1,824
Tim Hardaway,2,804
Tim Hardaway,3,1488
Tim Hardaway,4,3024
Tim Hardaway,5,1893
Tim Hardaway,6,1419
Tim Hardaway,8,1247
Tim Hardaway,9,2434
Tim Hardaway,10,1644
Tim Hardaway,11,1528
Tim Hardaway,12,835
Tim Hardaway,13,696
Tim Hardaway,14,1150
Tim Hardaway,15,1304
Tim Hardaway,16,49
Tim James,1,11
Tim James,2,45
Tim James,3,12
Tim Kempton,1,289
Tim Kempton,3,484
Tim Kempton,4,383
Tim Kempton,7,56
Tim Kempton,8,78
Tim Kempton,10,0
Tim Kempton,11,4
Tim Kempton,12,8
Tim Legler,1,28
Tim Legler,2,58
Tim Legler,4,578
Tim Legler,5,656
Tim Legler,6,176
Tim Legler,7,726
Tim Legler,8,44
Tim Legler,9,9
Tim Legler,10,119
Tim Legler,11,77
Tim McCormick,1,726
Tim McCormick,2,681
Tim McCormick,3,1033
Tim McCormick,4,1682
Tim McCormick,5,425
Tim McCormick,6,30
Tim McCormick,7,252
Tim McCormick,8,42
Tim Ohlbrecht,1,3
Tim Perry,1,257
Tim Perry,2,254
Tim Perry,3,193
Tim Perry,4,982
Tim Perry,5,731
Tim Perry,6,719
Tim Perry,7,76
Tim Perry,8,142
Tim Quarterman,1,31
Tim Thomas,1,845
Tim Thomas,2,716
Tim Thomas,3,945
Tim Thomas,4,954
Tim Thomas,5,869
Tim Thomas,6,1066
Tim Thomas,7,1940
Tim Thomas,8,851
Tim Thomas,9,600
Tim Thomas,10,836
Tim Thomas,11,780
Tim Thomas,12,1090
Tim Thomas,13,135
Tim Young,1,54
Timofey Mozgov,1,326
Timofey Mozgov,2,239
Timofey Mozgov,3,108
Timofey Mozgov,4,770
Timofey Mozgov,5,1570
Timofey Mozgov,6,475
Timofey Mozgov,7,401
Timothe Luwawu-Cabarrot,1,445
Tiny Archibald*,1,1308
Tiny Archibald*,2,2145
Tiny Archibald*,3,2719
Tiny Archibald*,4,617
Tiny Archibald*,5,2170
Tiny Archibald*,6,1935
Tiny Archibald*,7,697
Tiny Archibald*,9,760
Tiny Archibald*,10,1131
Tiny Archibald*,11,1106
Tiny Archibald*,12,858
Tiny Archibald*,13,695
Tiny Archibald*,14,340
Tito Horford,1,42
Tito Horford,2,51
Tito Horford,6,0
Tito Maddox,1,11
Tobias Harris,1,208
Tobias Harris,2,1206
Tobias Harris,3,893
Tobias Harris,4,1164
Tobias Harris,5,2232
Tobias Harris,6,1321
Toby Bailey,1,78
Toby Bailey,2,163
Toby Kimball,1,97
Toby Kimball,2,889
Toby Kimball,3,595
Toby Kimball,4,543
Toby Kimball,5,273
Toby Kimball,6,258
Toby Kimball,7,236
Toby Kimball,8,559
Toby Kimball,9,20
Toby Knight,1,507
Toby Knight,2,1363
Toby Knight,3,1549
Toby Knight,5,221
Tod Murphy,1,5
Tod Murphy,3,680
Tod Murphy,4,251
Tod Murphy,5,98
Tod Murphy,7,30
Todd Day,1,983
Todd Day,2,966
Todd Day,3,1310
Todd Day,4,1844
Todd Day,5,1178
Todd Day,6,30
Todd Day,8,396
Todd Day,9,132
Todd Fuller,1,304
Todd Fuller,2,227
Todd Fuller,3,142
Todd Fuller,4,134
Todd Fuller,5,28
Todd Lichti,1,630
Todd Lichti,2,405
Todd Lichti,3,446
Todd Lichti,4,331
Todd Lichti,5,116
Todd MacCulloch,1,206
Todd MacCulloch,2,260
Todd MacCulloch,3,604
Todd MacCulloch,4,299
Todd Mitchell,1,246
Todd Mundt,1,74
Togo Palazzi,1,247
Togo Palazzi,2,375
Togo Palazzi,3,1112
Togo Palazzi,4,579
Togo Palazzi,5,595
Togo Palazzi,6,30
Tom Abernethy,1,439
Tom Abernethy,2,493
Tom Abernethy,3,422
Tom Abernethy,4,362
Tom Abernethy,5,126
Tom Barker,1,476
Tom Barker,3,326
Tom Black,1,598
Tom Boerwinkle,1,781
Tom Boerwinkle,2,846
Tom Boerwinkle,3,882
Tom Boerwinkle,4,556
Tom Boerwinkle,5,30
Tom Boerwinkle,6,158
Tom Boerwinkle,7,337
Tom Boerwinkle,8,648
Tom Boerwinkle,9,302
Tom Boerwinkle,10,56
Tom Boswell,1,96
Tom Boswell,2,446
Tom Boswell,3,463
Tom Boswell,4,840
Tom Boswell,5,1806
Tom Boswell,9,73
Tom Brennan,1,10
Tom Burleson,1,826
Tom Burleson,2,1283
Tom Burleson,3,796
Tom Burleson,4,653
Tom Burleson,5,435
Tom Burleson,6,95
Tom Burleson,7,102
Tom Chambers,1,1392
Tom Chambers,2,1391
Tom Chambers,3,1483
Tom Chambers,4,1739
Tom Chambers,5,1223
Tom Chambers,6,1909
Tom Chambers,7,1674
Tom Chambers,8,2085
Tom Chambers,9,2201
Tom Chambers,10,1511
Tom Chambers,11,1128
Tom Chambers,12,892
Tom Chambers,13,893
Tom Chambers,14,503
Tom Chambers,16,19
Tom Chambers,17,6
Tom Copa,1,48
Tom Garrick,1,454
Tom Garrick,2,508
Tom Garrick,3,260
Tom Garrick,4,274
Tom Gola*,1,732
Tom Gola*,3,813
Tom Gola*,4,901
Tom Gola*,5,1122
Tom Gola*,6,1050
Tom Gola*,7,820
Tom Gola*,8,1792
Tom Gola*,9,670
Tom Gola*,10,541
Tom Gola*,11,326
Tom Gugliotta,1,1187
Tom Gugliotta,2,1333
Tom Gugliotta,3,1952
Tom Gugliotta,4,1261
Tom Gugliotta,5,1672
Tom Gugliotta,6,823
Tom Gugliotta,7,729
Tom Gugliotta,8,738
Tom Gugliotta,9,362
Tom Gugliotta,10,285
Tom Gugliotta,11,129
Tom Gugliotta,12,322
Tom Gugliotta,13,478
Tom Hammonds,1,321
Tom Hammonds,2,367
Tom Hammonds,3,440
Tom Hammonds,4,496
Tom Hammonds,5,301
Tom Hammonds,6,410
Tom Hammonds,7,342
Tom Hammonds,8,506
Tom Hammonds,9,346
Tom Hammonds,10,212
Tom Hammonds,11,117
Tom Hammonds,12,7
Tom Hawkins,1,546
Tom Hawkins,2,760
Tom Hawkins,3,721
Tom Hawkins,4,745
Tom Hawkins,5,625
Tom Hawkins,6,556
Tom Hawkins,7,662
Tom Hawkins,8,632
Tom Hawkins,9,903
Tom Hawkins,10,522
Tom Heinsohn*,1,1163
Tom Heinsohn*,2,1230
Tom Heinsohn*,3,1242
Tom Heinsohn*,4,1629
Tom Heinsohn*,5,1579
Tom Heinsohn*,6,1742
Tom Heinsohn*,7,1440
Tom Heinsohn*,8,1257
Tom Heinsohn*,9,912
Tom Henderson,1,902
Tom Henderson,2,1154
Tom Henderson,3,1950
Tom Henderson,4,857
Tom Henderson,5,754
Tom Henderson,6,364
Tom Henderson,7,352
Tom Henderson,8,471
Tom Henderson,9,259
Tom Hoover,1,285
Tom Hoover,2,34
Tom Hoover,4,31
Tom Hovasse,1,0
Tom Ingelsby,1,129
Tom Kozelko,1,141
Tom Kozelko,2,151
Tom Kozelko,3,115
Tom Kropp,1,19
Tom Kropp,2,174
Tom LaGarde,1,306
Tom LaGarde,2,253
Tom LaGarde,3,382
Tom LaGarde,4,1122
Tom LaGarde,5,312
Tom LaGarde,8,1
Tom Marshall,1,577
Tom Marshall,3,159
Tom Marshall,4,304
Tom Marshall,5,64
Tom McMillen,1,233
Tom McMillen,2,1288
Tom McMillen,3,676
Tom McMillen,4,570
Tom McMillen,5,463
Tom McMillen,6,587
Tom McMillen,7,723
Tom McMillen,8,504
Tom McMillen,9,572
Tom McMillen,10,616
Tom McMillen,11,326
Tom Meschery,1,966
Tom Meschery,2,1022
Tom Meschery,3,1079
Tom Meschery,4,1000
Tom Meschery,5,1026
Tom Meschery,6,761
Tom Meschery,7,1190
Tom Meschery,8,1144
Tom Meschery,9,984
Tom Meschery,10,732
Tom Owens,1,188
Tom Owens,2,832
Tom Owens,3,1520
Tom Owens,4,1250
Tom Owens,5,835
Tom Owens,6,780
Tom Owens,7,207
Tom Patterson,1,55
Tom Patterson,2,1
Tom Payne,1,119
Tom Piotrowski,1,30
Tom Riker,1,35
Tom Riker,2,38
Tom Riker,3,152
Tom Sanders*,1,363
Tom Sanders*,2,897
Tom Sanders*,3,864
Tom Sanders*,4,911
Tom Sanders*,5,941
Tom Sanders*,6,909
Tom Sanders*,7,824
Tom Sanders*,8,792
Tom Sanders*,9,915
Tom Sanders*,10,653
Tom Sanders*,11,39
Tom Sanders*,12,541
Tom Sanders*,13,117
Tom Scheffler,1,52
Tom Sewell,1,20
Tom Sluby,1,73
Tom Stith,1,77
Tom Thacker,1,132
Tom Thacker,2,135
Tom Thacker,3,183
Tom Thacker,5,271
Tom Tolbert,1,40
Tom Tolbert,2,616
Tom Tolbert,3,500
Tom Tolbert,4,90
Tom Tolbert,5,583
Tom Tolbert,6,187
Tom Tolbert,7,14
Tom Van,1,833
Tom Van,2,966
Tom Van,3,1220
Tom Van,4,1492
Tom Van,5,1621
Tom Van,6,1875
Tom Van,7,1399
Tom Van,8,2280
Tom Van,9,1526
Tom Van,10,3016
Tom Van,11,818
Tom Van,12,444
Tom Workman,1,112
Tom Workman,2,53
Tom Workman,3,0
Tomas Satoransky,1,154
Tommie Green,1,232
Tommy Byrnes,1,327
Tommy Byrnes,2,434
Tommy Kearns,1,2
Tommy Kron,1,67
Tommy Kron,2,738
Tommy Kron,3,388
Tommy O'Keefe,1,46
Toney Douglas,1,481
Toney Douglas,2,856
Toney Douglas,3,237
Toney Douglas,4,1068
Toney Douglas,5,404
Toney Douglas,6,51
Toney Douglas,7,531
Toney Douglas,8,117
Toni Kukoc,1,814
Toni Kukoc,2,1271
Toni Kukoc,3,1065
Toni Kukoc,4,754
Toni Kukoc,5,984
Toni Kukoc,6,828
Toni Kukoc,7,1660
Toni Kukoc,8,1442
Toni Kukoc,9,584
Toni Kukoc,10,730
Toni Kukoc,11,616
Toni Kukoc,12,296
Toni Kukoc,13,317
Tony Allen,1,492
Tony Allen,2,369
Tony Allen,3,379
Tony Allen,4,494
Tony Allen,5,359
Tony Allen,6,330
Tony Allen,7,643
Tony Allen,8,568
Tony Allen,9,705
Tony Allen,10,495
Tony Allen,11,539
Tony Allen,12,535
Tony Allen,13,643
Tony Battie,1,544
Tony Battie,2,335
Tony Battie,3,541
Tony Battie,4,260
Tony Battie,5,510
Tony Battie,6,487
Tony Battie,7,816
Tony Battie,8,394
Tony Battie,9,649
Tony Battie,10,404
Tony Battie,12,372
Tony Battie,13,36
Tony Battie,14,100
Tony Battie,15,42
Tony Bennett,1,276
Tony Bennett,2,248
Tony Bennett,3,14
Tony Bobbitt,1,5
Tony Brown,1,544
Tony Brown,2,45
Tony Brown,3,873
Tony Brown,5,256
Tony Brown,6,219
Tony Brown,7,166
Tony Brown,8,542
Tony Campbell,1,316
Tony Campbell,2,648
Tony Campbell,3,138
Tony Campbell,4,143
Tony Campbell,5,388
Tony Campbell,6,1903
Tony Campbell,7,1678
Tony Campbell,8,1307
Tony Campbell,9,449
Tony Campbell,10,1110
Tony Campbell,11,469
Tony Dawson,1,9
Tony Dawson,5,8
Tony Delk,1,332
Tony Delk,2,1562
Tony Delk,3,246
Tony Delk,4,296
Tony Delk,5,1005
Tony Delk,6,1194
Tony Delk,7,654
Tony Delk,8,197
Tony Delk,9,667
Tony Delk,10,364
Tony Dumas,1,264
Tony Dumas,2,776
Tony Dumas,3,172
Tony Dumas,4,14
Tony Farmer,1,67
Tony Farmer,3,465
Tony Fuller,1,60
Tony Harris,1,10
Tony Harris,4,44
Tony Harris,5,14
Tony Jackson,1,2
Tony Jaros,1,240
Tony Jaros,2,241
Tony Lavelli,1,492
Tony Lavelli,2,99
Tony Massenburg,1,82
Tony Massenburg,2,58
Tony Massenburg,5,741
Tony Massenburg,6,1078
Tony Massenburg,7,568
Tony Massenburg,8,396
Tony Massenburg,9,481
Tony Massenburg,10,46
Tony Massenburg,11,233
Tony Massenburg,12,403
Tony Massenburg,13,273
Tony Massenburg,14,251
Tony Massenburg,15,196
Tony Mitchell,1,22
Tony Mitchell,4,6
Tony Parker,1,705
Tony Parker,2,1269
Tony Parker,3,1099
Tony Parker,4,1331
Tony Parker,5,1510
Tony Parker,6,1429
Tony Parker,7,1295
Tony Parker,8,1581
Tony Parker,9,894
Tony Parker,10,1368
Tony Parker,11,1095
Tony Parker,12,1341
Tony Parker,13,1134
Tony Parker,14,976
Tony Parker,15,857
Tony Parker,16,638
Tony Price,1,4
Tony Robertson,1,373
Tony Robertson,2,36
Tony Smith,1,234
Tony Smith,2,275
Tony Smith,3,330
Tony Smith,4,645
Tony Smith,5,340
Tony Smith,6,596
Tony Smith,7,346
Tony Smith,8,19
Tony Smith,11,17
Tony Snell,1,346
Tony Snell,2,435
Tony Snell,3,338
Tony Snell,4,683
Tony White,1,522
Tony Windis,1,36
Tony Wroten,1,91
Tony Wroten,2,939
Tony Wroten,3,507
Tony Wroten,4,67
Tony Zeno,1,14
Torgeir Bryn,1,4
Tornike Shengelia,1,30
Tornike Shengelia,2,58
Torraye Braggs,1,80
Torraye Braggs,2,6
Toure' Murry,1,140
Toure' Murry,2,12
Tracy Jackson,1,392
Tracy Jackson,2,492
Tracy Jackson,3,6
Tracy McGrady,1,451
Tracy McGrady,2,458
Tracy McGrady,3,1213
Tracy McGrady,4,2065
Tracy McGrady,5,1948
Tracy McGrady,6,2407
Tracy McGrady,7,1878
Tracy McGrady,8,2003
Tracy McGrady,9,1147
Tracy McGrady,10,1747
Tracy McGrady,11,1427
Tracy McGrady,12,545
Tracy McGrady,13,490
Tracy McGrady,14,574
Tracy McGrady,15,273
Tracy Moore,1,355
Tracy Moore,2,282
Tracy Moore,3,6
Tracy Moore,5,91
Tracy Moore,6,99
Tracy Murray,1,272
Tracy Murray,2,434
Tracy Murray,3,516
Tracy Murray,4,1325
Tracy Murray,5,817
Tracy Murray,6,1238
Tracy Murray,7,233
Tracy Murray,8,813
Tracy Murray,9,514
Tracy Murray,10,227
Tracy Murray,11,61
Tracy Murray,12,8
Trajan Langdon,1,49
Trajan Langdon,2,389
Trajan Langdon,3,209
Travis Best,1,221
Travis Best,2,754
Travis Best,3,535
Travis Best,4,346
Travis Best,5,733
Travis Best,6,918
Travis Best,7,1162
Travis Best,8,603
Travis Best,9,171
Travis Best,10,514
Travis Diener,1,88
Travis Diener,2,98
Travis Diener,3,456
Travis Diener,4,206
Travis Diener,5,12
Travis Grant,1,125
Travis Grant,2,3
Travis Hansen,1,123
Travis Knight,1,342
Travis Knight,2,482
Travis Knight,3,156
Travis Knight,4,109
Travis Knight,5,29
Travis Knight,6,98
Travis Knight,7,60
Travis Leslie,1,14
Travis Mays,1,915
Travis Mays,2,17
Travis Mays,3,341
Travis Outlaw,1,8
Travis Outlaw,2,319
Travis Outlaw,3,400
Travis Outlaw,4,645
Travis Outlaw,5,1092
Travis Outlaw,6,1034
Travis Outlaw,7,618
Travis Outlaw,8,756
Travis Outlaw,9,167
Travis Outlaw,10,200
Travis Outlaw,11,343
Travis Wear,1,199
Travis Williams,1,136
Travis Williams,2,15
Tree Rollins,1,610
Tree Rollins,2,683
Tree Rollins,3,731
Tree Rollins,4,278
Tree Rollins,5,483
Tree Rollins,6,620
Tree Rollins,7,666
Tree Rollins,8,439
Tree Rollins,9,415
Tree Rollins,10,405
Tree Rollins,11,336
Tree Rollins,12,136
Tree Rollins,13,125
Tree Rollins,14,36
Tree Rollins,15,118
Tree Rollins,16,31
Tree Rollins,17,76
Tree Rollins,18,61
Tremaine Fowlkes,1,74
Tremaine Fowlkes,2,164
Tremaine Fowlkes,3,44
Tremaine Fowlkes,4,19
Trent Tucker,1,655
Trent Tucker,2,481
Trent Tucker,3,653
Trent Tucker,4,818
Trent Tucker,5,795
Trent Tucker,6,506
Trent Tucker,7,687
Trent Tucker,8,667
Trent Tucker,9,463
Trent Tucker,10,155
Trent Tucker,11,356
Trenton Hassell,1,681
Trenton Hassell,2,342
Trenton Hassell,3,406
Trenton Hassell,4,541
Trenton Hassell,5,710
Trenton Hassell,6,512
Trenton Hassell,7,246
Trenton Hassell,8,194
Trenton Hassell,9,232
Treveon Graham,1,57
Trevor Ariza,1,468
Trevor Ariza,2,528
Trevor Ariza,3,506
Trevor Ariza,4,384
Trevor Ariza,5,729
Trevor Ariza,6,1072
Trevor Ariza,7,826
Trevor Ariza,8,444
Trevor Ariza,9,530
Trevor Ariza,10,1107
Trevor Ariza,11,1048
Trevor Ariza,12,1025
Trevor Ariza,13,936
Trevor Booker,1,346
Trevor Booker,2,419
Trevor Booker,3,256
Trevor Booker,4,491
Trevor Booker,5,567
Trevor Booker,6,463
Trevor Booker,7,709
Trevor Ruffin,1,233
Trevor Ruffin,2,778
Trevor Wilson,1,55
Trevor Wilson,4,932
Trevor Wilson,5,47
Trevor Wilson,6,23
Trevor Winter,1,0
Trey Burke,1,895
Trey Burke,2,973
Trey Burke,3,679
Trey Burke,4,285
Trey Gilder,1,2
Trey Johnson,1,4
Trey Johnson,3,68
Trey Johnson,4,21
Trey Lyles,1,488
Trey Lyles,2,440
Trey Thompkins,1,57
Tristan Thompson,1,494
Tristan Thompson,2,957
Tristan Thompson,3,961
Tristan Thompson,4,693
Tristan Thompson,5,643
Tristan Thompson,6,630
Troy Bell,1,11
Troy Daniels,1,42
Troy Daniels,2,352
Troy Daniels,3,242
Troy Daniels,4,551
Troy Hudson,1,12
Troy Hudson,2,169
Troy Hudson,3,545
Troy Hudson,4,357
Troy Hudson,5,950
Troy Hudson,6,1123
Troy Hudson,7,218
Troy Hudson,8,691
Troy Hudson,9,342
Troy Hudson,10,202
Troy Hudson,11,28
Troy Murphy,1,480
Troy Murphy,2,923
Troy Murphy,3,279
Troy Murphy,4,1076
Troy Murphy,5,1035
Troy Murphy,6,1396
Troy Murphy,7,916
Troy Murphy,8,1041
Troy Murphy,9,1050
Troy Murphy,10,218
Troy Murphy,11,188
Troy Murphy,12,65
Troy Williams,1,370
Truck Robinson,1,442
Truck Robinson,2,919
Truck Robinson,3,2924
Truck Robinson,4,1862
Truck Robinson,5,2912
Truck Robinson,6,1415
Truck Robinson,7,1543
Truck Robinson,8,1414
Truck Robinson,9,770
Truck Robinson,10,701
Truck Robinson,11,4
Ty Lawson,1,542
Ty Lawson,2,933
Ty Lawson,3,999
Ty Lawson,4,1216
Ty Lawson,5,1090
Ty Lawson,6,1143
Ty Lawson,7,746
Ty Lawson,8,681
Tyler Ennis,1,242
Tyler Ennis,2,206
Tyler Ennis,3,456
Tyler Hansbrough,1,246
Tyler Hansbrough,2,767
Tyler Hansbrough,3,614
Tyler Hansbrough,4,568
Tyler Hansbrough,5,312
Tyler Hansbrough,6,270
Tyler Hansbrough,7,104
Tyler Honeycutt,1,20
Tyler Honeycutt,2,8
Tyler Johnson,1,190
Tyler Johnson,2,314
Tyler Johnson,3,1002
Tyler Ulis,1,444
Tyler Zeller,1,610
Tyler Zeller,2,399
Tyler Zeller,3,833
Tyler Zeller,4,364
Tyler Zeller,5,178
Tyreke Evans,1,1450
Tyreke Evans,2,1012
Tyreke Evans,3,1037
Tyreke Evans,4,987
